text,label
????? ???? ?? ???? ????? ?? ???? ??? ? ????? ?????? ?? ??????? ??? ??? ?????? ??? ?? ??? ??? ??,0
ناگپور یونیورسٹی کے نئے V-C کو منتخب کرنے کے لیے کئی اصولوں اور کنونشنوں کو کس طرح پس پشت ڈال دیا گیا۔,1
اس سے قبل، یکم اور 21 جنوری کو راجوری اور پونچھ اضلاع میں ایل او سی کے ساتھ پاکستان کی طرف سے الگ الگ جنگ بندی کی خلاف ورزیوں میں دو فوجی اہلکار ہلاک ہوئے تھے۔,1
??? ????? ??? ??? ???????? ?? ?? ????? ????? ???? ??? ?? ??? ???,0
فوج نے شوپیاں میں فرضی انکاؤنٹر کیس میں پہلا قدم اٹھایا۔ عمل مکمل ہونا چاہیے، اور قصورواروں کو سزا ملنی چاہیے۔,1
پاکستان نے یاسر شاہ کی جگہ 25 سالہ آل راؤنڈر ظفر گوہر کو ڈیبیو کیا۔,1
???? ?? ????? ?? ???? ?? ???? ????? ?? ??? ??? ???? ?? ??? ???? ??? ?? ???? ????? ??? ?? ?? ????? ????? ?? ??? ???? ???? ????? ????? ?? ?????? ???? ?? ???? ?? ??? ??? ???? ?? ?? ??? ???? ??? ????? ???? ??? ??? ??? ?? ?? ?? ??? ?? ????? ??? ????? ??? ??????? ?? ????? ????? ?????? ???? ??? ??? ??? ???? ????? ?? ???? ????? ?????? ?? ???? 15 ?????? ?? ????? ??? ???? ?? 15 ???? ????? ?? ???? ??? ???? ?? ???? ?????? ????? ?? ???? ??? ?? ???? ???? ?? ??? ?? ????? ??? ??? ????? ???? ?? ?? ??? ???? ?? ??? ??? ???? ????? ??? ????? ?? ??? ???? ?? ???? ?????? ????? ???? ???? ??? ??????? ?? ????? ?????? ??? ??? ?? ??????? ?? ????? ???? ?? ????? ???? ??? ???? ????? ??? ?? ?? ???? ?? ???? ???? ?? ?? ??? ????? ?????? ??? ???? ???? ?????,0
کراچی میں امیر یزید کے نعرے لگے تو اگلے دن پھر بین الاقوامی سازش کہہ کر تسلی دی گئی۔ یہ تکلف نہیں کیا گیا کہ بتایا جائے کہ یہ نعرہ کہاں بیٹھ کر کس نے ایجاد کیا۔ دو دن بعد اسلام آباد میں یہ مطالبہ بلند ہوا کہ شیعوں کے ساتھ وہی کیا جائے جو احمدیوں کے ساتھ کیا گیا تھا۔ پڑھیے محمد حنیف کا تازہ کالم۔,1
?????? ????? ?? ????? ??????? ??? ??? ?? ?? ????? ?? ???? ????? ????,0
?? ?? ?? ??? ??? ????? ?? ????? ?? ????? ???? ?????? ??? ????? ?????? ?? ??? ?? ??????,0
??? ???? ?? ?? ??? ????? ????? ?? ????? ??? ?? ???? ?? ??? ???? ???? ?? ???? ???,0
"??? ?? ?????? ?? ?? ?? ??? ???? ???? ?????? ?? ??? ?? ""??? ?? ????? ??? ??? ?? ?????? ??? ???? ?????? ???? ??? ???"" ?? ????? ???? ???? ??? ??? ???? ???? ???? ?? ?? ???? ????? ""????? ?? ???? ????"" ??????? ?? ??? ??? ????? ??? ????? ?? ??? ""??? ???? ???? ?? ???? ???? ??? ??? ""?????? ??? ????? ???? ?? ??? ?? ????? ?? ????? ????? ?? ???? ?????? ????? ?? ??? ??? ???? ?? ???? ???? ??? ??? ??? ???? ????? ?? ???? ?????? ???"" ???? ?????? ?? ???? ""??? ??? ???? ?? ????? ???? ???? ??? ???? ??????? ???????? ?? ???? ???? ??? ??? ???? ?????? ?? ??? ???? ????? ??? ??? ?? ????? ???? ?? ???? ??? ??? ?? ??? ?? ???? ?????? ???? ?????? ???? ?? ?? ??? ??? ??????? ?? ??? ????? ?? ???? ??? ??? ???? ????? ?? ?? ??? ???? ?? ???? ?? ????? ?? ???",0
????? ???? ?? ??????? ?? ??? ???? ??????? ????? ???? ?? ????? ??? ????????? ???? ???? ?? ????? ?? ??????? ?? ?? ??????? ?? ??? ????? ?? ????? ???? ???? ??????? ??? ??? ?? ??? ??? ???? ???? ?? ???? ??? ??????? ???? ???? ?? ?? ????? ??? ??? ????????? ????? ?? ??????? ?? ??? ???? ??? ???? ??? ?? ?? ??? ?? ?? ??? ??? ??? ???? ???? ???? ?? ??????? ?? ??? ??? ??? ??? ????? ???? ?? ??? ??? ???,0
???? ?? ???? ??? ?????? ??? ?? ????? ?? 89 ???????? ??? ?? ?? ??? ????-19 ????????? ????? ????? ???? ??? ????-19 ????????? ??? ?? ??? 40 ?????? ???????? ??? 49 ??? ???????? ?? ?????? ??? ??? ???,0
دیوبند کو ’دہشت گردی کی گنگوتری‘ کہنے پر جے پی نڈا نے گری راج سنگھ کو طلب کیا,1
Rafale ?? ????? ?? ???????? ???? ???? ?????? ?? ?????? ?????? ?? ??????? ?? ???? ??????? ???? ?? ???? ?? ????? ???? ???? ???? ????? ?????? ?? ??????? ?? ????,0
پی ایم مودی نے کہا کہ ہم نے وندے بھارت مشن کے تحت نہ صرف ہندوستانیوں بلکہ دوسرے ممالک کے لوگوں کو بھی نکالا۔,1
???? ??????? ?????? ???? ??????? ??? ?????? ????? ?? ?? ???? ?? ???? ??? ?????? ???,0
???? ?? ??? ??? ??? ??????? ?? ???? ????? ?? 75 ??? ?????? ?? ???? ???? ???? ??? ??? ??? ????? ?? ????? ?????? ?? ????? ?? ??? ??? ??? ??? ????? ?? ????? ??????,0
????? ??? ???? ????? ?????? ????? (?) ?? ????? ??????? ?? ???? ??? ??? ?? ???? ??? ?? ????? ??? ???? ??? ????? ??? ??? ?????? ????? ?? ???? ?? ?? ????? ????? ??? ?? ?????? ??? ??????? ?? ????? ????? ???? ?? ?????? ??? ??? ?? ??? ?? ??????? ?? ???? ?????? ?? ?????? ???? ???,0
امتیازی: آر جے ڈی کے منوج جھا نے فارم کے نئے قوانین پر سپریم کورٹ سے رجوع کیا,1
حال ہی میں بڑے پیمانے پر بلیک آؤٹ پر اپنے شہریوں کی طرف سے چیخ و پکار کے باوجود ، جمعہ کے روز عمران خان حکومت نے آئی ایم ایف کے بڑھتے ہوئے قرضوں کے درمیان ایک بار پھر بجلی کے نرخوں کو بڑھانے کا ارادہ کیا ہے۔,1
اسلام آباد انتظامیہ کے مطابق ریلی میں دو سے ڈھائی سو لوگ شامل تھے جنھوں نے پولیس سے فرانس کے سفارتخانے کے سامنے احتجاج کرنے کی اجازت مانگ رکھی تھی، جو پولیس نے مسترد کردی تھی، جب ریلی نے مزید آگے بڑھنے کی کوشش کی تو پولیس نے انھیں منتشر کرنے کے لیے شیلنگ شروع کر دی۔,1
ہندوستان نے آٹھ وکٹوں سے جیت کر 30 پوائنٹس حاصل کیے۔ وہ 390 پوائنٹس اور 72.2 فیصد پوائنٹس (PCT) کے ساتھ دوسرے نمبر پر ہیں۔,1
?? ???? ?? ???? 1922 ?? ???? ???? ?? ???????? ??? ???????? ?? ???? ??? ???? ????? ?? ??? ????,0
جموں و کشمیر کے پونچھ میں بارڈر سیکورٹی فورس (بی ایس ایف) کے اہلکار نئے سال کا جشن منا رہے ہیں۔,1
کورونا وائرس انڈیا اپڈیٹس، 21 ستمبر: صحت یابی کی شرح 80 فیصد سے تجاوز کر گئی؛ جموں و کشمیر میں چند طلباء کے ساتھ اسکول دوبارہ کھل گئے۔,1
?????? ????? ?? ???????: ???? ????? ???? ?? ??????? ?????? ?? ????? ?? ?????? ?? ??? ???,0
????? ?? ????? ?? ???? ?? ?? ?? ???? ????? ?? ?????? ?? ????,0
وزیر اعلیٰ اور ان کے نائب کے درمیان برسوں سے جاری اقتدار کا جھگڑا — منی پور کا بحران کیسے پیدا ہوا۔,1
??? ?????? ?? ???? ???? ?? ??? ??? ??????? ??? ??? ??? ??? ????? ???? ????? ?? ??? ??? ???? ??? ?? ?? ???? ????? ????? ??? ??? ????? ????? ?? ???? ??? ??? ?? ?? ????? ??? ?? ????? ??? ??? ????,0
???? ???????? ?? ??? ??? ??? ??? ?? ?????? ?? ?? ???????? ???? ???? ???  ???? ????? ?? ??? ???? ?????? ?? ???? ??? ???? ?? ?? ?? ???? ???? ?? ???? ??????? ?? ???? ??? ??  ????? ???,0
کوورنا وائرس نے جہاں کئی دوسرے معمولات زندگی کو جھنجھوڑا ہے وہیں عید الاضحیٰ کی رونقیں بھی ماند کر دی ہے۔ پاکستان میں کچھ وائرس کے پھیلاؤ کا خوف اور کچھ منڈیاں لگنے میں تاخیر نے اجتماعی قربانی کے رحجان میں اضافہ کر دیا ہے۔,1
????? ?? ???? ?? ??? ?????? ?????? ??? ?? ??? ?? ??????? ???? ???? ?? ??????? ?? ???? ???? ?? ???? ??????? ???? ??? ?? ????? ?? ???? ?? ???? ??? ??? ??????? ?? ??? ???? ???? ?? ????? ?????? ???? ???? ???? ?? ????? ??? ???? ??? ?? ??? ????? ????? ?? ??? ???? ?? ???? ???? ?? ?????? ???? ???? ? ??? ???? ?? ???: ?? ??? ?? ?? ???????? ?? ? ?? ?? ????? ?? ? ?? ?? ???? ?? ??? ????? ?? ?? ? ?? ?? ???? ?? ?? ?? ?????? ??? ?????? ?? ????? ?????? ???? ??? ?? ?? ????? ?????? ?? ???? ??? ??? ??? ???? ?? ???,0
??????? ?? ???????? ????? ??? ?? ???? ?????? ???? ????? ?? ?? ?? ???? ?? ????? ????? ?? ?? ??? ?? ??? ????? ?? ??? ??? ?? ????? ??? ??? ???????? ????? ?? ?????? ?????? ?????? ??????  ?? ??? ??? ??? ????? ??? ?? ???? ????? ?? ???????? ????? ???? ???? ?? ??? ???,0
اسلام آباد: پارلیمنٹ کی پبلک اکاؤنٹس کمیٹی (پی اے سی) نے پاکستان تحریک انصاف کے دور حکومت میں 628 افراد کو 3 ارب ڈالر بلا سود قرض دینے کا معاملہ بغیر کسی کارروائی کے نمٹا دیا۔پبلک اکاؤنٹس کمیٹی کے چیئرمین نور عالم خان کی زیر صدارت اجلاس ہوا جس میں 628 افراد کو 3 ارب ڈالرزبلا سود قرض دینے کا معاملہ زیر غور آیا، ذرائع کے مطابق گورنر اسٹیٹ بینک نے کمیٹی کو ان کیمرا اجلاس میں تفصیلات فراہم کیں، تفصیلات میں قرضہ دینے والے بینکوں اور قرضہ لینے والے افراد کے نام فراہم نہیں کیے گئے، صرف کمپنیوں کے نام ظاہر کیے گئے۔,1
راجیہ سبھا کی کارروائی کے لیے علاقائی زبانوں کے استعمال میں 2018 اور 2020 کے درمیان تین سالوں میں کئی گنا اضافہ ہوا ہے جس کے ساتھ چیرمین وینکیا نائیڈو نے ایوان کے اراکین کو ان کی مادری زبانوں میں بات کرنے کی تاکید کی ہے۔,1
??????? ?? ??? ????? ?????? ??????? ?? ???? ????? ?? ?????? ??? ??????? ?? ???? ??? ??? ?????? ???? ??? ??? ?? ?? ?? ?????? ??????? ????? ??? ?????? ?? ??? ???,0
???? ???? ?? ????? ???? ?? ??? ???? ??? ?? ?? ?? ???? ??? ?? ???? ???? ?? ??? ??? ???? ???????? ?? ?? ?????? ????? ????? ?????? ??? ???? ????? ?? ??? ?? ?????? ???? ??? ??? ??? ?? ??????? ???? ???? ????? ???? ???? ?? ?????,0
الیکشن کمیشن نے سپریم کورٹ کے حکم کے بعد ووٹر آئی ڈی اور آدھار سیڈنگ کو معطل کر دیا۔,1
جیسا کہ کورونا وائرس کا بحران بدستور سنگین ہوتا جا رہا ہے، حکومت کو مہمان نوازی، تعلیم اور سفر سے متعلق تیزی سے سخت قوانین متعارف کرانے پر مجبور کیا جا رہا ہے۔,1
سابقہ ​​پاکستان فاسٹ باؤلر نے عبد العزق کی جگہ لی ہے,1
??? ?????? ????? ?? ' ??? ?? ??? ???? ???? ?? ?? ??? ????? ???' ??? ?????? ??? ??? ?? ??? ?? ?? ????? ?? ???? ???? ???? ??? ????? ????? ?? ?? ??? ???? ?? ??? ???? ?? ???? ???? ??? ??? ???? ?? ?? ?? ??? ?? ??????? ????? ?? ?????? ?? ?? ????? ?? ?????? ?? ???? ???? ????? ????? ??? ??? ??? ?? ?????? ??? ????? ?? ?? ?????? ?? ???? ?? ??????? ???? ????? ?????? ?? ?? ???? ?? ?? ?? ??? ??? ?? ??? ?????  ???? ????? ?? ??? ??? ????? ??? ???? ????? ??? ??? ?? ?? ????? ?? ??? ?? ???? ??? ?????? ?? ???? ???? ?? ????? ??? ???? ?? ?? ?? ??? ?? ?? ??? ???????? ???? ??? ??? ???? ??? ?? ??????? ?? ???? ???? ??? ??? ????? ?? ??? ??????? ???? ?? ??? ??? ?? ?? ???? ??? ?????? ????? ?? ????? ???? ??? ????? ?? ??? ????? ??? ??????? ?????? ?? ??? ??? ?? ?? ??????? ????? ???? ?? ????? ??????? ????? ????? ?? ??? ?? ???? ??? ??? ?? ?? ?? ??????? ?? ?? ???? ??? ?? ?? ??? ?? ?? ?? ???? ??? ????? ?? ??? ???? ??????? ??? ??? ???? ????? ?? ??? ?? ?? ?????? ?? ???? ????? ?? ??? ???? ?? ?? ?? ?? ?? ???? ??? ?? ???? ??? ???? ?? ??? ??? ??? ?? ??????? ??? ?????? ????? ???? ????? ??????,0
کشمیری نیلموں سے لے کر گولکنڈہ کے ہیروں تک، ہندوستانی شاہی خاندان نے یہ سب دیکھا اور ان کے مالک ہیں۔ زیورات طویل عرصے سے ہندوستان کی روایتی اور جمالیاتی شناخت کا ایک لازمی حصہ رہے ہیں، مزید یہ کہ زمین کے حکمرانوں میں,1
????? ???? ????? ?? ???? ?????? ?? ??? ????? ??? ???? ??? ?????? ????? ??? ????? ??????? ?? ??? ???? ???,0
??? ?? ???? ??? ?? ???? ??? ??? ?? ?????? ?? ???????? ?? ????? ??? ????,0
??????? ??? ??????? ?????? ?? ????? ?????? ?? ???? ???????? ??? ???? ???? ?? ???? ???? ??? ???? ???? ?? ???? ?? ???? ???????? ?? ????? ??? ??? ???? ???? ?? ???? ?? ?????? ?????????? ???? ????,0
بھارتی ڈرگ ریگولیٹر نے دو ویکسینوں کے لیے ہنگامی طور پر استعمال کی اجازت یا تیز رفتار منظوری دے دی ہے,1
??? ?? ???? ?? ?? ?? ??? ?? ???? ???? ??? ?????? ???,0
??? ???? ????? ??? ?? ???? ???? ?? ?????? ????? ??????? ?? ???? ?? ?? 1962 ?? ??? ?? ?? ???? ???????,0
???? ??? ????????? ?? ??????? ?? ??? ?? ??? ???,0
پاکستان کے شمال مغربی علاقے میں ایک پولیس افسر کو اس وقت گولی مار کر ہلاک کر دیا گیا جب موٹر سائیکل پر سوار مسلح افراد نے پولیو کے قطرے پلانے والی ٹیم پر فائرنگ کر دی جسے وہ لے جا رہا تھا۔,1
?????? ???? ?????? ??? ???: ?? ?? ??? ?? ???? ?? ?? ??????? ?? ????? ?? ?????? ?? ?????? ??? ??? ???? ?? ????? ???? ??? ????,0
??????? ????? ???? ?? ???? ?? ?????? ?? ????? ???? ?? ???? ??????? ?? ???? ???? ?? ????? ???? ?? ????? ??? 14 ????? ?? ?????? ?? ???? ????? ???? ?? ????? ???? ????? ??????? ??? ???? ?? ????? ?? ??? ???,0
????? ?? ???? ?????: ??? ?? ?????? ??? ??? ???? ???? ??????? ????? ?? ?????? ?? ????? ???? ???? ?????? ?? ??????? ??? ????,0
پاکستان میں گذشتہ چند دنوں کے دوران ریپ اور ہراسانی کے متعدد واقعات پیش آنے کے بعد لوگ یہ سوال کر رہے ہیں کہ آیا پاکستان خواتین اور بچوں کے لیے ایک محفوظ ملک ہے۔,1
???? ???? ?? ???? ?????? ?????? ?? ????? ????? ?? ??? ????? ???? ?? ??? ?? ??? ?????,0
میاں صاحب نے صاف صاف نام لے کر بتا دیا کہ پچھلے تہتر برس سے سیاست کے ’اس رسوڑے میں کون تھا؟ جو ککر میں سے چنے نکال کے خالی ککر گیس پہ چڑھا دیا کرتا تھا۔‘ آمنہ مفتی کا کالم,1
??? ????? ??! ?????? ??? ?? ??? ?? ???? ?????? ??? ?? ?? ??? ???? ?? ???? ???? ????! ??? ?? ???? ?????? ??? ?? ??? ?????? ?? ?????? ?? ???? ?? ???? ??? ??? ??????? ???? ??? ?? ??? ?? ????? ???? ?? ?????? ?? ??? ?? ?? ??? ??? ??! ?? ?? ???? ?? ???? ???? ???? ?? ?? ???? ??????? ???? ?????? ??? ??? ?? ?? ??? ??????? ?? ??? ???? ???? ?? ?????? ???? ???? ???? ??? ???? ?? ????? ??? ????? ?? ??? ?? ???? ??? ??? ????? ???? ???? ???? ? ??? ??? ?? ???? ?? ???? ???? ???? ???? ???? ??? ?? ?? ???? ?? ?? ? ?? ?? ?? ???? ???? ???? ???? ?? ??? ???? ??? ?? ???? ?? ?? ?????? ?? ?????? ???? ?????? ????? ?? ???! ??? ?? ???: ?? ??? ?? ??????? ??????? ???? ?? ???? ? ???: ?? ???? ?????? ?? ???? ???? ?? ??? ???? ?? ??? ?? ???? ???? ???? ???? ??? ????? ?? ?????? ???? ????? ?? ?? ?? ?? ?? ????? ?? ?????? ???? ???? ?? ???? ??? ????? ?? ????? ??? ?? ?? ???? ??? ????? ???? ??? ? ?? ??????? ?? ???? ??? ?? ???? ????? ???? ???? ??? ????? ???? ?? ???? ????? ???? ???? ?? ? ???? ?? ?? ?? ????? ?? ???? ?? ??? ?? ?? ????? ?? ?????? ?? ???? ???? ?????? ??? ????? ??? ?????? ?? ?????? ???? ?????? ???? ???? ?? ? ???? ?? ?????? ? ?? ?? ???? ????? ????? ???? ?? ?? ?? ????? ???? ???? ?? ??? ???? ???? ???? ???? ?? ?????? ???? ?? ???? ???? ???? ???? ?? ?? ???? ?? ???? ????? ?? ??? ???? ??? ???? ?????? ??? ???? ???? ???? ????? ??? ???? ??????? ?? ?????? ?? ????? ?? ???? ????? ?? ???? ???????? ??????? ?? ????? ????? ???? ?????? ??? ?? ??? ?? ???? ???? ?? ?????? ?? ????? ??????? ??? ?? ????? ?? ??? ??????? ??? ? ????? ????? ?? ??????? ?? ????? ???? ?? ????? ?? ?????? ??? ???? ???? ??? ????? ?? ???? ??? ??? ????? ?? ????? ???? ?? ?? ??????? ?? ???? ???? ???????? ?? ?? ??? ?? ?? ???? ?????? ?? ? ???? ?? ??? ?? ???? ??? ?? ????? ???? ?????? ??? ??? ???? ????? ????? ?? ?????? ???? ?? ????? ????? ??? ?? ???? ??????? ???? ???? ?? ?? ??????? ???? ?? ????? ???? ?? ? ???? ??? ?? ????? ??? ????? ?? ???? ???? ?? ?? ?? ?? ???? ?? ???? ??? ??? ????? ??? ??? ?? ?? ?? ??????? ?? ??? ?? ?? ? ?? ??? ???????? ??? ??? ? ?????? ???? ?? ????? ??????? ?? ????? ?? ???? ????? ?????? ?? ?? ?? ??? ???? ????? ?? ?????? ??? ?? ??? ?? ????? ??? ?? ??? ??? ??? ????? ?? ???? ???? ?? ?? ??? ???? ?? ????? ???? ??? ??? ?????! ??? ???? ??? ?? ??? ???? ?? ???? ??? ?? ???? ?? ??? ??? ??? ????? ?? ????? ?????? ?? ?????? ??? ???? ???? ??? ?? ??? ????? ?? ??? ?? ??? ???? ??? ?????? ??!,0
??????? ????? ?? ?????? ???? ???? ???? ???? ??? ??? ?? ???? ??? ??? ??? ?? ??? ?? ?? ????? ?? ????? ????? ????? ?? ?? ??? ??????? ??? ?????? ?? ??????? ???????? ???? ???? ??? ???  ???? ?? ??? ????? ?? ?? ??? ????? ???? ?? ?? ???? ??? ???? ??? ?? ??? ????? ???? ???? ?? ?????? ??? ??? ??? ??? ?? ??? ???? ???? ??? ?? ??? ???? ??? ?? ??? ?? ?????? ??????? ??? ???? ????????? ??? ????? ?? ??? ?? ?? ?? ??????? ?????? ???? ??? ???????? ?? ???? ???? ??? ???? ???? ?? ??? ????? ??? ???? ?? ????? ?? ???? ??? ?? ???? ?? ?????? ?? ???? ???? ?? ??? ?? ???? ???? ??? ???? ??? ?????? ??? ????? ??? ?? ?? ??? ???? ?? ??? ?? ?????? ??? ?????? ??? ?????? ?? ?? ?? ????? ????? ????? (?? ?? ????) ?? ???? ??? ???? ?? ?????? ??? ?? ?????? ?? ???? ?? ??? ??????? ?? ?????? ????? ???? ??  ???? ????? ???? ???? ?? ??????? ?? ??? ??????? ???? ????? ?? ????? ??? ???? ?? ?????? ?? ?????? 24 ??? ?? 12 ??? ???? ???????? ?? ????? ??? ???? ????? ????? ?? ???? ?? 30 ??? ???? ????? ???  ??? ?? ?? ??? ??? ???? ??? ??? ???? ???? ??? ?????? ?? 15 ??? ???? ??? ?? ?? ??? ?? ?????? ?? ???? ??? ????? ???? ???? ?? ?????? 16 ???? ???? ???? ?? ???? ???? ??? ??? ?? ?? ??? ??? ????? ?? ?? ??? ?? ??? ????? ??????? ??? ?? ?? ?? ??? ???? ??? ???? ???????? ?? ???? ????? ??? ??? ?????? ????? ?????? 4 ????? ?? ???? ??? ????? ???? ???? ?? ??? ?????? ????? ??? ?? ??? ????? ?? ????? ???? ??? ??? ???? ???? ????? ?? ???? ??? ???? ????? ?? ????? ???? ????? ??? ?????? ?? ????  ?? ??? ?? ?? ?????? ??? ??? ???? ??? ???? ???? ?? ??? ?? ???? ????? ??? ????? ??? ???? ???? ??? ??? ?? ????? ??? ?? ???? ?? ????? ???? ???? ?? ?? ???? ?? ????????? ??? ????? ?????? ???? ?????? ??? ???? ??? ?????? ??? ??? ???? ?? ??? ??? ???? ???? ?? ??? ????? ???? ???? ???? ????? ????? ??? ???? ?? ??????? ???? ??? ????? ????? ??? ????? ??????? ??? ?? ?? ???? ??? ?? ???? ? ??? ????? ???? ???? ?? ????? ?? ????? ???? ?? ?? ??? ???? ?? ??? ????? ???? ???? ?? ??? ?? ???? ????? ???? ???? ??? ?? ??? ?????? ??? ??? ?????? ??? ????? ??? ??,0
??????? ????? ????? ?? ??? ?? ???????? ???? ???,0
میڈیا رپورٹس کے مطابق کراچی، راولپنڈی، لاہور، اسلام آباد، ملتان اور دیگر کے رہائشیوں کو بلیک آؤٹ کا سامنا کرنا پڑا۔,1
??? ????? ???? ??? ??? ??? ??? ?? ???? ??? ???? ?????????? ?? ??? ??? ??? ?? ?? ??? ??? ?? ????? ?? ????? ???? ?? ????? ?? ???? ??? ?? ??? ?? ???? ? ???? ??? ???? ??? ????? ?????? ???? ??? ??? ?????? ???? ????? ?? ??? ?? ?? ?? ??? ?? ??? ??? ??? ??? ????? ???? ????? ?? ???? ???? ?????? ???? ????,0
??? ?? ????? ???? ?? ???? ?? ??? ?? ?? ??? ??? ????? ???? ?? ?????? ???? ?? ?? ??? ???? ?? ????? ??? ???? ???????? ???????? ???? ?? ?????? ???? ??????? ?? ????? ??? ?? ??????? ?? ??? ??? ????? ???? ???? ?? ???? ?? ???,0
????? ????? ?? ???? ?? ????? ?? ????????? ?? ???? ?? ??? ???? ??? ??? ???? ???? ??,0
شمالی ہندوستان کی ریاست اتر پردیش میں تقریباً 40 مسلمان خاندان اپنے گاؤں سے یہ کہہ کر فرار ہونے کا منصوبہ بنا رہے ہیں کہ انہیں ایک مہم کا نشانہ بنایا گیا ہے۔,1
????? ???? ????? ??? 7 ?? ?? ???? ?? ???? ????,0
پاکستان میں کروڑوں لوگ بجلی کے بغیر رہ گئے کیونکہ پورا ملک بڑے پیمانے پر بلیک آؤٹ کی زد میں ہے۔ لوگ بجلی کے لیے ٹارچ، سمارٹ فون اور جنریٹرز پر انحصار کرنے پر مجبور تھے۔,1
2012? ??? ??? ????? ???? ??? ?? ????? ?????? ???? ???? ???????? ?? ????? ??? ???? ???? ?? ???? ??? ????? ?? ??? ??? ??? ???? ??? ??? ?? ??? 2 ???? ?????? ?? ?????? ??? ??????? ????? ?? ?? ??? ??? ???? ?? ??? ????? ???? ??? ???? ????? ?? ??? ??? ?? 1 ???? ?????? ??? ??? ?,0
????? ?? ???????? ?? ????? ??? ????? ?????? ?? ????? ??? ??? ???? ??? ????? ?????? ???? ????? ?? ???? ?? ????? ???? ?? ??? ???? ???? ???? ????? ??? ??? ???? ???? ???? ?????? ?? ??? ????? ??? ???????? ?? ?? ???? ????? ??? ?????? ?????? ?? ??????? ?? ?????? ????? ????,0
پاکستان کو CoVID-19 ویکسین کے حصول کے حوالے سے مخمصے کا سامنا ہے۔ آکسفورڈ کوویڈ 19 وائرس کی مختلف حالتوں سے لڑنے کے لیے ویکسین کے ورژن پر کام کر رہا ہے۔ چین کی ویکسین بنانے والی کمپنی پاکستان کو 20 ملین خوراکیں پیش کرے گی,1
??? ???? ????? ?? ????? ??? ???? ?? ??? ? ?? ?? ????? ??? ?? ?? ???? ???? ?? ??? ??? ????? ??????? ??? ?? ?? ????? ??????? ???? ?? ?? ?? ??? ???? ???? ?? ?????? ???? ????? ???? ???? ???? ???? ?? ?? ?? ? ??? ????? ??? ?? ??????? ???????? ???? ???? ??? 10 - 20 ???????? ?? ???? ??? ?? ??? ?? ??? ??? ?? ??????? ????? ????,0
???? ????? ?? ???? ???? ??? ????? ?? ?????? ???? ?? ?? ???? ?? ??? ??? ????? ???????  ??? ????? ??,0
حکومت این ایچ ایم کے تحت کنٹریکٹ ورکرز کی تنخواہ کے ڈھانچے میں ترمیم کرے گی۔,1
بی بی سی کو دیے گئے ایک خصوصی انٹرویو میں علی نواز چوہان نے این سی ایچ آر کے مبینہ غیر فعال ہونے سے لے کر مبینہ جبری گمشدگیوں اور اوکاڑہ کے مزارعین کی جانب سے ریاستی اداروں پر لگائے جانے والے الزامات پر بات کی ہے۔,1
یورپی پارلیمان کی رکن ڈومینیک بِلڈے نے الزام عائد کیا ہے کہ پاکستان ایک ایسا ملک ہے جو ناصرف یورپی یونین کے پاسپورٹس کی فروخت میں ملوث ہے بلکہ مجرمانہ سرگرمیوں میں شامل افراد کو ویزے بھی جاری کرتا ہے۔,1
??? ?? ???? ???? ????? ?? ???? ?? ?????? ?? ???? ?? ????? ?? ??? ??????? ?? ????? ???? ????? ????? ? ????????? ?????? ???? ???? ?? ???? ????? ?????? ?? ???? ?? ??? ????? ???? ?? ??? ???? ???? ??? ?? ???? ?? ???? ??? ?? ???? ?? ??? ??? ?? ????? ?? ??? ???? ??????,0
????? ?? ???? ?? ?? ??? ??????? ?? ????? ??? ???? ?? ?? ????? ?? ????? ?? ??? ??? ????? ?? ????? ???? ?? ?????? ?????? ???,0
??????? ?? ?????? ????? ?? ?? ??? ????? ??? ?? ?? ?? 8.0 ???? ?? ???? ?????? ????? ??????? ?? ???? ?? ???? ??? ???? ?? ????? ?? ????? ??? 8.3 ???? ????,0
??? ???? ???? ???? ?? ???? ????????? ?? ???? ?? ?? ?? ????? ???? ??? ???? ???? ????? ??? ???? ?? ?? ?? ??? ????? ?? ???? ???? ????? ???? ?? ?? ??? ?? ?? ?????? ??? ??? ??? ????? ???? ?????? ??? ?? ?? ??? ?????????? ?? ?? ??? ??? ??? ???,0
[انفوگرافک] انتخابی بانڈز کی کہانی,1
??? ?? ???? ??? ??? ?? ?? ?????? ?? ??? ?? ???? ???? ?????? ???? ?? ????? ?? ??? ????? ????? ???? ??? ???????? ??? ?? ????? ???? ????? ?? ????? ?? ????,0
??? ?? ??? ?? ????? ?? ????? ?????? ?? ?????? ?????? ?? ????? ?? ?????? ????? ?? ??? ???? ???? ??,0
ڈیری کسانوں کی بدامنی راجو شیٹی اور سدابھاؤ کھوٹ کے درمیان سیاسی جنگ میں بدل گئی,1
ای پی آر (پلاسٹک ویسٹ مینجمنٹ رولز 2016 کے تحت) صارف کے استعمال اور ٹھکانے لگانے کے بعد مصنوعات کے علاج، ری سائیکلنگ، دوبارہ استعمال یا ٹھکانے لگانے کی ذمہ داری مینوفیکچررز پر ڈالتا ہے۔,1
راجستھان حکومت نے پرائیویٹ اسپتالوں میں کووڈ کے علاج کے لیے نرخوں پر نظر ثانی کی۔,1
